gene_id	GO_Annotation
LOC111120021	GO:0005515; GO:0008270
LOC111120022	GO:0006623; GO:0006896; GO:0010008; GO:0016182; GO:0030117; GO:0030123; GO:0030123; GO:0043195; GO:0048490; GO:0048499; GO:0098830; GO:0098943
LOC111120023	GO:0022857; GO:0055085
LOC111120024	GO:0003723; GO:0008270
LOC111120025	GO:0005515; GO:0005634
LOC111120026	GO:0003755
LOC111120027	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111120029	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111120030	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111120031	GO:0004550; GO:0006183; GO:0006228; GO:0006241; GO:0048515; GO:1902176
LOC111120032	GO:0008467
LOC111120033	GO:0008467
LOC111120035	GO:0008270
LOC111120036	GO:0003924; GO:0003924; GO:0005834; GO:0007188; GO:0007266; GO:0007266; GO:0019001; GO:0019001; GO:0031526; GO:0031683; GO:0031683; GO:0031752
LOC111120037	GO:0005634; GO:0031490; GO:0035098
LOC111120038	GO:0004560; GO:0004560; GO:0005764; GO:0006004; GO:0006004; GO:0016139
LOC111120039	GO:0004560; GO:0004560; GO:0005764; GO:0006004; GO:0006004; GO:0016139
LOC111120040	GO:0004560; GO:0004560; GO:0005764; GO:0006004; GO:0006004; GO:0016139
LOC111120041	GO:0004560; GO:0004560; GO:0005764; GO:0006004; GO:0006004; GO:0016139
LOC111120042	GO:0043005
LOC111120043	GO:0031616; GO:0051661; GO:0051684
LOC111120044	GO:0004620; GO:0004620; GO:0005576; GO:0009395
LOC111120047	GO:0043231
LOC111120048	GO:0003684; GO:0005654; GO:0005829; GO:0006289; GO:0031593; GO:0043130; GO:0043161; GO:0043161; GO:0070628
LOC111120049	GO:0030488; GO:0106050
LOC111120050	GO:0001653; GO:0004383; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006182; GO:0006468; GO:0007168; GO:0035556
LOC111120051	GO:0004303; GO:0005829; GO:0006706
LOC111120052	GO:0004222; GO:0004222; GO:0005886; GO:0016485
LOC111120053	GO:0004725; GO:0006470; GO:0016020; GO:0016020; GO:0072657
LOC111120054	GO:0000398; GO:0003676; GO:0003724; GO:0005524; GO:0005634
LOC111120056	GO:0000454; GO:0031429; GO:0034513; GO:0042254
LOC111120057	GO:0046872
LOC111120058	GO:0046872
LOC111120059	GO:0019319; GO:0050659
LOC111120061	GO:0019319; GO:0050659
LOC111120066	GO:0003854; GO:0006694
LOC111120067	GO:0003735; GO:0003735; GO:0005840; GO:0006412; GO:0022625
LOC111120068	GO:0005737; GO:0006517; GO:0033925; GO:0033925
LOC111120069	GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556
LOC111120070	GO:0005096; GO:0005886; GO:0043231; GO:0043547; GO:1902936
LOC111120071	GO:0005634; GO:0015630; GO:0060271; GO:0060294; GO:0060294
LOC111120072	GO:0005524; GO:0005524; GO:0005829; GO:0016226; GO:0016226; GO:0051539; GO:0140663; GO:0140663
LOC111120073	GO:0005789; GO:0005789; GO:2001256; GO:2001256
LOC111120075	GO:0043231; GO:0045669
LOC111120077	GO:0006357; GO:0071222
LOC111120078	GO:0003677; GO:0003700; GO:0005634; GO:0006355; GO:0006355; GO:0007623
LOC111120079	GO:0003684; GO:0005654; GO:0005829; GO:0006289; GO:0031593; GO:0043130; GO:0043161; GO:0043161; GO:0070628
LOC111120080	GO:0030488; GO:0106050
LOC111120081	GO:0004222; GO:0005509; GO:0006508; GO:0008270
LOC111120083	GO:0004806; GO:0006629
LOC111120085	GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006468; GO:0007168; GO:0035556
LOC111120086	GO:0005515; GO:0005680; GO:0010997; GO:0031145; GO:1904668; GO:1905786; GO:1990757
LOC111120087	GO:0005730; GO:0006364; GO:0030687; GO:0034399; GO:0042273
LOC111120088	GO:0097546
LOC111120089	GO:0005515
LOC111120090	GO:0003677; GO:0003677; GO:0003906; GO:0005634; GO:0005739; GO:0006284; GO:0008081; GO:0008270; GO:0008270
LOC111120091	GO:0005215; GO:0006810
LOC111120092	GO:0000723; GO:0000724; GO:0004520; GO:0005634; GO:0006303; GO:0007095; GO:0008296; GO:0030145; GO:0030870; GO:0030870; GO:0031573; GO:0042138; GO:0097552
LOC111120093	GO:0005813
LOC111120099	GO:0005886; GO:0008381
LOC111120101	GO:0003729; GO:0003729; GO:0005685; GO:0005685; GO:0006376; GO:0006376; GO:0071004
LOC111120103	GO:0000166
LOC111120104	GO:0005737
LOC111120105	GO:0005515
LOC111120106	GO:0000978; GO:0003700; GO:0005634; GO:0005737; GO:0006357; GO:0042826; GO:0045165
LOC111120108	GO:0005515
LOC111120109	GO:0000027; GO:0003723; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022625
LOC111120110	GO:0005747
LOC111120111	GO:0003924; GO:0005525; GO:0005525; GO:0005739
LOC111120112	GO:0016722
LOC111120113	GO:0006629
LOC111120114	GO:0005737; GO:0005739; GO:0006264
LOC111120115	GO:0008028; GO:0015718; GO:0055085
LOC111120116	GO:0003924; GO:0005525; GO:0005768; GO:0005886; GO:0006904; GO:0008021; GO:0009306; GO:0017157; GO:0072659
LOC111120118	GO:0005112; GO:0005509; GO:0007219
LOC111120120	GO:0005515; GO:0005912; GO:0014069; GO:0045211; GO:0098887; GO:0098968
LOC111120123	GO:0003723; GO:0004540; GO:0043139
LOC111120125	GO:0005813; GO:0005814; GO:0005819; GO:0046599; GO:0051310; GO:0090307; GO:0090307
LOC111120126	GO:0000213; GO:0000213; GO:0000214; GO:0000379; GO:0003676; GO:0006388; GO:0006388
LOC111120127	GO:0016274; GO:0016274; GO:0018216; GO:0018216
LOC111120128	GO:0005515
LOC111120130	GO:0000398; GO:0005515; GO:0046540
LOC111120133	GO:0001726; GO:0005178; GO:0005856; GO:0030027; GO:0051895; GO:0071944; GO:1900025
LOC111120134	GO:0035869; GO:1904491; GO:1905515
LOC111120135	GO:0003723; GO:0003724; GO:0003724; GO:0005524; GO:0005634; GO:0007276; GO:0008270; GO:0030154; GO:0043186
LOC111120136	GO:0005515; GO:0098609
LOC111120137	GO:0005524; GO:0005524; GO:0005634; GO:0006298; GO:0006298; GO:0030983; GO:0030983; GO:0051026; GO:0140664
LOC111120138	GO:0000978; GO:0000981; GO:0005667; GO:0006357; GO:0008134; GO:0042127; GO:0051726
LOC111120139	GO:0005783; GO:0006505; GO:0006888; GO:0050185
LOC111120143	GO:0002142; GO:0005515; GO:0005886; GO:0005929; GO:0032426
LOC111120145	GO:0005886; GO:0008381
LOC111120149	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111120151	GO:0004748; GO:0005829; GO:0009263
LOC111120154	GO:0005886; GO:0008381
LOC111120156	GO:0005634
LOC111120158	GO:0003723; GO:0005681; GO:0048026
LOC111120159	GO:0005777
LOC111120160	GO:0005777
LOC111120162	GO:0005262; GO:0005515; GO:0016020; GO:0098703
LOC111120163	GO:0005615
LOC111120164	GO:0005524; GO:0016020; GO:0016020; GO:0016887; GO:0055085; GO:0055085; GO:0140359
LOC111120165	GO:0000776; GO:0005635; GO:0007094; GO:0007094; GO:0051315; GO:0072686
LOC111120166	GO:0003774; GO:0005524; GO:0016459; GO:0051015
LOC111120167	GO:0005515; GO:0005737; GO:0005856; GO:0030837
LOC111120170	GO:0005634
LOC111120174	GO:0005634; GO:0005667; GO:0006357
LOC111120179	GO:0005307; GO:0005886; GO:0008292; GO:0015871; GO:0055085
LOC111120181	GO:0004748; GO:0005829; GO:0009263
LOC111120182	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120183	GO:0004602; GO:0004602; GO:0006979; GO:0006979
LOC111120184	GO:0005509; GO:0030139; GO:0030496; GO:0032154; GO:0032456; GO:0032465; GO:0055038
LOC111120186	GO:0005737; GO:0006457; GO:0051082
LOC111120187	GO:0005085; GO:0032012
LOC111120188	GO:0019786
LOC111120189	GO:0004252; GO:0006508
LOC111120192	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120193	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120194	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120195	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120196	GO:0003677; GO:0003677; GO:0006352; GO:0006352; GO:0016251
LOC111120197	GO:0004930; GO:0007186; GO:0016020
LOC111120199	GO:0005509; GO:0005509; GO:0005544; GO:0005737
LOC111120200	GO:0004615; GO:0004615; GO:0005829; GO:0006013; GO:0006487; GO:0009298; GO:0009298
LOC111120203	GO:0000462; GO:0000462; GO:0005515; GO:0030515; GO:0030515; GO:0032040; GO:0034388
LOC111120206	GO:0004531; GO:0004531; GO:0006309
LOC111120207	GO:0004983; GO:0007218; GO:0016020
LOC111120208	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0036065; GO:0046920
LOC111120209	GO:0005506; GO:0008395; GO:0016705; GO:0020037
LOC111120211	GO:0005506; GO:0008395; GO:0016705; GO:0020037
LOC111120212	GO:0032088; GO:0033235; GO:1902073
LOC111120215	GO:0004983; GO:0007218; GO:0016020
LOC111120219	GO:0005515
LOC111120221	GO:0003676; GO:0016787; GO:0046872
LOC111120224	GO:0005515; GO:0030246
LOC111120226	GO:0004115; GO:0019933
LOC111120228	GO:0005615
LOC111120231	GO:0003676; GO:0008270
LOC111120233	GO:0003682; GO:0003857; GO:0004300; GO:0005524; GO:0005634; GO:0005739; GO:0006635; GO:0016507; GO:0016887; GO:0016887; GO:0042393; GO:0045944; GO:0070403
LOC111120235	GO:0005737; GO:0006508; GO:0006508; GO:0006915; GO:0097153
LOC111120238	GO:0003676; GO:0015074
LOC111120240	GO:0005634
LOC111120241	GO:0005515
LOC111120242	GO:0005515
LOC111120244	GO:0016514; GO:0045893
LOC111120245	GO:0004930; GO:0005886; GO:0006954; GO:0007189; GO:0007204
LOC111120248	GO:0002181; GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0005737; GO:0032007
LOC111120250	GO:0002181; GO:0003924; GO:0003924; GO:0005525; GO:0005525; GO:0005737; GO:0032007
LOC111120252	GO:0005515; GO:0030246
LOC111120254	GO:0003676; GO:0015074
LOC111120260	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120262	GO:0004252; GO:0005777; GO:0016485; GO:0031998
LOC111120263	GO:0000175; GO:0000178; GO:0000932; GO:0003723; GO:0006402; GO:0010587
LOC111120265	GO:0000175; GO:0000178; GO:0000932; GO:0003723; GO:0004386; GO:0006402; GO:0010587
LOC111120266	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111120267	GO:0000245; GO:0003676; GO:0005634; GO:0005686; GO:0008270; GO:0071004; GO:0071013
LOC111120270	GO:0008270
LOC111120271	GO:0005739; GO:0047961
LOC111120272	GO:0005615; GO:0062023
LOC111120273	GO:0000138; GO:0005797; GO:0016020
LOC111120274	GO:0005262; GO:0005515; GO:0016020; GO:0050982
LOC111120276	GO:0000723; GO:0003678; GO:0006281; GO:0016887
LOC111120277	GO:0004252; GO:0006508
LOC111120278	GO:0005262; GO:0005509; GO:0016020; GO:0016020; GO:0050982
LOC111120280	GO:0005515
LOC111120281	GO:0070301
LOC111120283	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120287	GO:0003676
LOC111120290	GO:0000786; GO:0000786; GO:0003677; GO:0003677; GO:0030527; GO:0030527; GO:0046982
LOC111120292	GO:0005813; GO:0005814; GO:0007052; GO:0007224; GO:0051298; GO:0071539
LOC111120293	GO:0005319; GO:0005319; GO:0006869
LOC111120294	GO:0004725; GO:0006470
LOC111120297	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020
LOC111120298	GO:0003676
LOC111120299	GO:0003723; GO:0004672; GO:0005524; GO:0006468
LOC111120301	GO:0004930; GO:0007186; GO:0016020
LOC111120302	GO:0005730; GO:0042254
LOC111120310	GO:0004000; GO:0005615; GO:0006154; GO:0046103
LOC111120312	GO:0000214; GO:0000379
LOC111120314	GO:0005525
LOC111120319	GO:0003924; GO:0005525
LOC111120320	GO:0004672; GO:0005515; GO:0005524; GO:0006468
LOC111120321	GO:0010824; GO:0034451; GO:0035735; GO:0060271
LOC111120322	GO:0004568; GO:0005576; GO:0005576; GO:0005975; GO:0006032; GO:0008061; GO:0008061
LOC111120324	GO:0005634; GO:0061630; GO:0061630
LOC111120326	GO:0043565
LOC111120331	GO:0004714; GO:0005515; GO:0005524; GO:0006468; GO:0007169; GO:0007275; GO:0033674; GO:0043235
LOC111120332	GO:0004748; GO:0005829; GO:0009263
LOC111120333	GO:0004748; GO:0005829; GO:0009263
LOC111120338	GO:0004983; GO:0007218; GO:0016020
LOC111120340	GO:0006486; GO:0006486; GO:0016020; GO:0016020; GO:0016758; GO:0016758
LOC111120341	GO:0000287; GO:0004674; GO:0004674; GO:0005515; GO:0005524; GO:0018105; GO:0035556
LOC111120344	GO:0004725; GO:0006470
LOC111120345	GO:0000776; GO:0019237; GO:0051315; GO:0051382; GO:0051455
LOC111120349	GO:0005515; GO:0005656; GO:0006261; GO:0006364; GO:0097344
LOC111120350	GO:0001653; GO:0004383; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006182; GO:0006468; GO:0007168; GO:0035556
LOC111120351	GO:0001653; GO:0004383; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006182; GO:0006468; GO:0007168; GO:0035556
LOC111120353	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111120355	GO:0004621; GO:0004621; GO:0005576; GO:0005615; GO:0006507; GO:0031012
LOC111120356	GO:0004930; GO:0004930; GO:0005886; GO:0007186; GO:0007186
LOC111120358	GO:0003400; GO:0005085; GO:0005096; GO:0005515; GO:0005789; GO:0009306
LOC111120360	GO:0000226; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556; GO:0050321
LOC111120361	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020
LOC111120362	GO:0005509; GO:0005509; GO:0005886; GO:0007156; GO:0016342; GO:0045296
LOC111120363	GO:0005509
LOC111120364	GO:0005509
LOC111120365	GO:0000226; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556; GO:0050321
LOC111120370	GO:0016491
LOC111120376	GO:0005044; GO:0005509
LOC111120378	GO:0000209; GO:0005515; GO:0008270; GO:0043161; GO:0061630
LOC111120379	GO:0003676; GO:0015074
LOC111120380	GO:0000149; GO:0001786; GO:0005509; GO:0005544; GO:0014059; GO:0017156; GO:0017158; GO:0030276; GO:0071277
LOC111120382	GO:0004842
LOC111120383	GO:0004930; GO:0004930; GO:0007186; GO:0007186; GO:0016020
LOC111120384	GO:0003700; GO:0003723; GO:0003724; GO:0003724; GO:0005524; GO:0006355
LOC111120385	GO:0004713; GO:0005524; GO:0006468
LOC111120388	GO:0005515
LOC111120390	GO:0005509; GO:0005509; GO:0005544; GO:0005737
LOC111120394	GO:0007158; GO:0007165; GO:0007268; GO:0009986; GO:0038023; GO:0042043; GO:0045202; GO:0048488; GO:0050804; GO:0097104; GO:0097105
LOC111120395	GO:0008270
LOC111120397	GO:0005515; GO:0005615
LOC111120398	GO:0005507; GO:0005886; GO:0006826; GO:0016491; GO:0016491
LOC111120401	GO:0003676; GO:0008270; GO:0015074
LOC111120404	GO:0005515
LOC111120405	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111120407	GO:0016787
LOC111120409	GO:0007218; GO:0008528; GO:0016020
LOC111120410	GO:0004930; GO:0004930; GO:0005886; GO:0007186; GO:0007186
LOC111120411	GO:0007218; GO:0008528; GO:0016020
LOC111120414	GO:0004930; GO:0007186; GO:0016020
LOC111120417	GO:0005509; GO:0005576; GO:0007160
LOC111120421	GO:0005044; GO:0007154; GO:0016020
LOC111120424	GO:0004386; GO:0005634; GO:0008270; GO:0031048; GO:0031380
LOC111120426	GO:0003676; GO:0015074
LOC111120427	GO:0005452; GO:0005886; GO:0006820; GO:0006820; GO:0016323; GO:0050801; GO:0055085
LOC111120428	GO:0005739; GO:0008260; GO:0046950
LOC111120430	GO:0008270
LOC111120431	GO:0000209; GO:0005515; GO:0017148; GO:0030371; GO:0043161; GO:0061630
LOC111120432	GO:0016787
LOC111120435	GO:0016787
LOC111120436	GO:0000785; GO:0004842; GO:0005654; GO:0008270; GO:0045893
LOC111120437	GO:0005975; GO:0005975; GO:0016757; GO:0016757
LOC111120438	GO:0007218; GO:0008528; GO:0016020
LOC111120439	GO:0007218; GO:0008528; GO:0016020
LOC111120441	GO:0001653; GO:0004383; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006182; GO:0006468; GO:0007168; GO:0016020; GO:0035556
LOC111120442	GO:0004930; GO:0007186; GO:0016020
LOC111120443	GO:0005515; GO:0005634; GO:0005737
LOC111120444	GO:0005216; GO:0006811; GO:0016020; GO:0055085
LOC111120445	GO:0005452; GO:0005452; GO:0005886; GO:0006820; GO:0006820; GO:0016323; GO:0050801; GO:0055085
LOC111120446	GO:0000209; GO:0008270; GO:0043161; GO:0061630
LOC111120448	GO:0005515
LOC111120449	GO:0005515
LOC111120450	GO:0008270
LOC111120452	GO:0016020
LOC111120454	GO:0000166; GO:0003677; GO:0003887; GO:0006260
LOC111120455	GO:0004748; GO:0005829; GO:0009263
LOC111120458	GO:0005576; GO:0008061
LOC111120461	GO:0005802; GO:0006886; GO:0031267; GO:0035091; GO:0043130
LOC111120462	GO:0005768; GO:0032511
LOC111120463	GO:0005515
LOC111120465	GO:0008270
LOC111120466	GO:0016567; GO:0061630
LOC111120467	GO:0000149; GO:0006886; GO:0006888; GO:0008270; GO:0008270; GO:0030127; GO:0030127; GO:0070971; GO:0090110
LOC111120471	GO:0000978; GO:0000981; GO:0000981; GO:0005634; GO:0006357
LOC111120473	GO:0005737; GO:0016567; GO:0061630
LOC111120474	GO:0003723; GO:0003723; GO:0005654; GO:0043484; GO:1990904
LOC111120478	GO:0007165; GO:0007165
LOC111120479	GO:0003723; GO:0004540; GO:0043139
LOC111120480	GO:0004656; GO:0004656; GO:0005506; GO:0005515; GO:0005783; GO:0005783; GO:0018401; GO:0031418
LOC111120483	GO:0004382; GO:0005509; GO:0005509; GO:0030166; GO:0045134
LOC111120484	GO:0006629
LOC111120485	GO:0016722
LOC111120486	GO:0004364; GO:0006749
LOC111120487	GO:0005737; GO:0005739; GO:0006264
LOC111120488	GO:0005515; GO:0035556
LOC111120489	GO:0000462; GO:0030515; GO:0030686; GO:0032040; GO:0034455; GO:0045943
LOC111120490	GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0035556
LOC111120491	GO:0046983
LOC111120492	GO:0005783; GO:0008289; GO:0008289
LOC111120493	GO:0016779; GO:0031123
LOC111120495	GO:0006567; GO:0008743
LOC111120496	GO:0005515; GO:0005930; GO:0030991; GO:0035721; GO:0036064
LOC111120498	GO:0003677; GO:0006310; GO:0015074
LOC111120500	GO:0003341; GO:0005858; GO:0045503; GO:0045504
LOC111120501	GO:0000122; GO:0003714; GO:0005654; GO:0016575; GO:0042826
LOC111120502	GO:0005524; GO:0005737; GO:0016301
LOC111120503	GO:0006486; GO:0006486; GO:0008499; GO:0016020; GO:0016020
LOC111120505	GO:0005634; GO:0005737; GO:0008440; GO:0032958; GO:0032958; GO:0051765
LOC111120506	GO:0006886; GO:0031267; GO:0031267; GO:0042391; GO:0042734; GO:0044325; GO:0048167; GO:0048788; GO:0048791; GO:0050806
LOC111120507	GO:0003723; GO:0005829
LOC111120508	GO:0000149; GO:0005484; GO:0005484; GO:0006886; GO:0006886; GO:0006906; GO:0008021; GO:0012505; GO:0016020; GO:0016192; GO:0031201; GO:0048278
LOC111120509	GO:0003333; GO:0015171
LOC111120511	GO:0000976; GO:0003682; GO:0005669; GO:0006367; GO:0008237; GO:0008270; GO:0016251
LOC111120512	GO:0005096; GO:0005737; GO:0005886; GO:0008593; GO:0019905; GO:0030864; GO:0030866; GO:0032878; GO:0045159; GO:0050708; GO:0051294
LOC111120513	GO:0030139; GO:0030496; GO:0032154; GO:0032456; GO:0032465; GO:0055038
LOC111120515	GO:0003723; GO:0006397; GO:0016604; GO:0031053
LOC111120517	GO:0005096; GO:0005096; GO:0046872
LOC111120518	GO:0005198; GO:0005515; GO:0006886; GO:0006888; GO:0007029; GO:0030127; GO:0070971; GO:0090110
LOC111120519	GO:0000785; GO:0004842; GO:0005515; GO:0005654; GO:0008270; GO:0045893
LOC111120520	GO:0004222; GO:0006508; GO:0008270; GO:0016020
LOC111120521	GO:0003743; GO:0003743; GO:0005515; GO:0005737; GO:0005737; GO:0005852; GO:0005852; GO:0006413
LOC111120522	GO:0005634; GO:0009452; GO:0036261; GO:0071164
LOC111120523	GO:0005515; GO:0007169; GO:0009898
LOC111120524	GO:0005886; GO:0007156; GO:0007411; GO:0030424; GO:0070593; GO:0098632
LOC111120525	GO:0003729; GO:0005829; GO:1990904
LOC111120526	GO:0005262; GO:0005509; GO:0005515; GO:0016020; GO:0016020; GO:0050982
LOC111120527	GO:0008270; GO:0031462
LOC111120529	GO:0004540; GO:0005737; GO:0005777; GO:0016441; GO:1903231; GO:1905762
LOC111120530	GO:0005509; GO:0005515
LOC111120533	GO:0015280; GO:0016020; GO:0016020; GO:0035725
LOC111120534	GO:0003924; GO:0005525
LOC111120535	GO:0015280; GO:0016020; GO:0016020; GO:0035725
LOC111120536	GO:0005515; GO:0005813
LOC111120537	GO:0015116; GO:0016020; GO:0016020; GO:0055085; GO:0055085
LOC111120538	GO:0004143; GO:0004143; GO:0007205
LOC111120539	GO:0006027; GO:0016250; GO:0030200
LOC111120540	GO:0016020; GO:0022857; GO:0055085
LOC111120541	GO:0003729; GO:0005634; GO:0036396; GO:0080009
LOC111120542	GO:0004252; GO:0006508
LOC111120543	GO:0005515; GO:0005634; GO:0016567; GO:0036297; GO:0061630
LOC111120544	GO:0004983; GO:0007218; GO:0016020
LOC111120545	GO:0004983; GO:0007218; GO:0016020
LOC111120546	GO:0004983; GO:0007186; GO:0007186; GO:0016020
LOC111120547	GO:0004983; GO:0007186; GO:0007186; GO:0016020
LOC111120549	GO:0003676; GO:0005515
LOC111120550	GO:0005179; GO:0005615
LOC111120551	GO:0009882; GO:0071949
LOC111120553	GO:0005737; GO:0008175; GO:0030488
LOC111120554	GO:0004602; GO:0004602; GO:0006979; GO:0006979
LOC111120555	GO:0005634; GO:0006351
LOC111120556	GO:0005515; GO:0005615; GO:0031012
LOC111120557	GO:0000028; GO:0000462; GO:0003735; GO:0003735; GO:0005840; GO:0005840; GO:0006412; GO:0006412; GO:0022627; GO:0048027; GO:0070181
LOC111120559	GO:0005509; GO:0005509; GO:0005544; GO:0005737
LOC111120561	GO:0005509; GO:0005509; GO:0005544; GO:0005737
LOC111120562	GO:0001750; GO:0004930; GO:0007186; GO:0016020
LOC111120563	GO:0036156; GO:0036159; GO:0045503; GO:0045504; GO:0060294
LOC111120566	GO:0005515; GO:0031047; GO:0034584; GO:0043186
LOC111120567	GO:0005515
LOC111120568	GO:0004621; GO:0004621; GO:0005576; GO:0005615; GO:0006507; GO:0031012
LOC111120569	GO:0003729; GO:0008270; GO:0017148; GO:0048471; GO:0048477
LOC111120570	GO:0005634; GO:0010468
LOC111120573	GO:0003677; GO:0003677; GO:0003905; GO:0003905; GO:0006284; GO:0006284
LOC111120574	GO:0005471; GO:0005471; GO:0005743; GO:0005743; GO:0140021; GO:0140021; GO:1990544; GO:1990544
LOC111120575	GO:0035091; GO:0035091; GO:0043231
LOC111120577	GO:0047617
LOC111120578	GO:0005515; GO:0005615
LOC111120579	GO:0008757
LOC111120580	GO:0008757
LOC111120582	GO:0047617
LOC111120583	GO:0004252; GO:0006508
LOC111120584	GO:0005634; GO:0005737; GO:0007052; GO:0007059; GO:0007346; GO:0008017; GO:0023052; GO:0023052; GO:0031616; GO:0051382; GO:0051642
LOC111120585	GO:0005524; GO:0007018; GO:0007018; GO:0008569; GO:0008569; GO:0016887; GO:0030286; GO:0030286; GO:0045505; GO:0051959
LOC111120587	GO:0005813; GO:0005814; GO:0007052; GO:0007224; GO:0051298; GO:0071539
LOC111120588	GO:0005515; GO:0036064; GO:0044458
LOC111120590	GO:0016192; GO:1905515
LOC111120591	GO:0003756; GO:0003756; GO:0005783; GO:0006457; GO:0034976
LOC111120592	GO:0005515
LOC111120593	GO:0004181; GO:0006508; GO:0008270
LOC111120594	GO:0007399; GO:0071565
LOC111120595	GO:0000724; GO:0016579; GO:0043130
LOC111120596	GO:0000165; GO:0005524; GO:0006468; GO:0008545
LOC111120597	GO:0004758; GO:0017059; GO:0030170; GO:0046512; GO:0046513
LOC111120598	GO:0005515
LOC111120600	GO:0005515
LOC111120602	GO:0000139; GO:0005096; GO:0005096; GO:0030100; GO:0032012
LOC111120603	GO:0005085; GO:0032012
LOC111120604	GO:0005509; GO:0005886; GO:0007156
LOC111120606	GO:0004089; GO:0005886; GO:0008270
LOC111120607	GO:0004089; GO:0005886; GO:0008270
LOC111120608	GO:0016747
LOC111120609	GO:0005125; GO:0005576; GO:0005615; GO:0008083; GO:0030509; GO:0060395
LOC111120610	GO:0001653; GO:0004383; GO:0004672; GO:0005524; GO:0006182; GO:0006468; GO:0007168; GO:0035556
LOC111120611	GO:0005515; GO:0030246
LOC111120612	GO:0005515; GO:0030246
LOC111120614	GO:0000398; GO:0005515; GO:0046540
LOC111120615	GO:0004674; GO:0004674; GO:0005524; GO:0005737; GO:0006468; GO:0006468; GO:0006888; GO:0012505; GO:0035556
LOC111120616	GO:0005262; GO:0005515; GO:0016020; GO:0050982
LOC111120618	GO:0000209; GO:0005515; GO:0019005; GO:0031146
LOC111120619	GO:0003723; GO:0003735; GO:0005840; GO:0006412; GO:0022625
LOC111120620	GO:0004972; GO:0005886; GO:0006811; GO:0035249; GO:0045211; GO:0050804; GO:1904315
LOC111120623	GO:0004725; GO:0006470; GO:0016020; GO:0016020; GO:0072657
LOC111120624	GO:0008270; GO:0042981
LOC111120625	GO:0004930; GO:0004930; GO:0005886; GO:0007186; GO:0007186
LOC111120626	GO:0004930; GO:0007186; GO:0016020
LOC111120628	GO:0005524; GO:0008540; GO:0016887; GO:0036402; GO:0043161
LOC111120629	GO:0016788
LOC111120630	GO:0004181; GO:0006508; GO:0008270
LOC111120632	GO:0005515; GO:0019005; GO:0031146
LOC111120634	GO:0004408; GO:0004408; GO:0005739; GO:0005739; GO:0018063
LOC111120637	GO:0003963; GO:0003963; GO:0005634; GO:0006396; GO:0006396
LOC111120639	GO:0032039; GO:0034474
LOC111120640	GO:0005515
LOC111120641	GO:0003729; GO:0003729; GO:0005685; GO:0005685; GO:0006376; GO:0006376; GO:0071004
LOC111120643	GO:0000978; GO:0000981; GO:0005634; GO:0006357
LOC111120644	GO:0003747; GO:0003924; GO:0003924; GO:0005525; GO:0006412; GO:0018444
LOC111120645	GO:0005737; GO:0005813; GO:0008017; GO:0008017; GO:0030705; GO:0030705; GO:0031122; GO:0031122; GO:0051959
LOC111120646	GO:0005509; GO:0005515
LOC111120648	GO:0000381; GO:0003729; GO:0005634
LOC111120649	GO:0005737; GO:0006457; GO:0006457; GO:0016272; GO:0044183; GO:0051082; GO:0051082
LOC111120650	GO:0005509
LOC111120652	GO:0032588
LOC111120655	GO:0004090; GO:0005997; GO:0006006; GO:0050038
LOC111120656	GO:0004197; GO:0004843; GO:0004843; GO:0005634; GO:0005829; GO:0016579; GO:0016579; GO:0042981
